ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",_wp_page_template,country_region,health_authority,date,product_type,domain,url,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
3136,"Voluntary prior notification of new applications with new active substance for human medicinal products",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/voluntary-prior-notification-of-new-applications-with-new-active-substance-for-human-medicinal-products/,,,,,,,,default,Switzerland,Swissmedic,20240201,"Drug Product",Regulatory,https://www.swissmedic.ch/swissmedic/en/home/humanarzneimittel/authorisations/information/freiwillige-vorankuendigung-na-mit-neuem-ws.html,publish,1,sagefrog,jillf@sagefrog.com,,,voluntary-prior-notification-of-new-applications-with-new-active-substance-for-human-medicinal-products,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3137,"Joint statement supporting the expansion of the use of Electronic Instructions For Use (eIFU) in the medical devices sector",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/joint-statement-supporting-the-expansion-of-the-use-of-electronic-instructions-for-use-eifu-in-the-medical-devices-sector/,,,,,,,,default,Europe,EC,20240201,"Medical Device",Labeling,https://www.medtecheurope.org/wp-content/uploads/2024/02/20240202-joint-statement-supporting-the-expansion-of-eifu-for-md.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,joint-statement-supporting-the-expansion-of-the-use-of-electronic-instructions-for-use-eifu-in-the-medical-devices-sector,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3138,"MDCG 2024-2 Procedures for the updates of the European Medical Device Nomenclature",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/mdcg-2024-2-procedures-for-the-updates-of-the-european-medical-device-nomenclature/,,,,,,,,default,Europe,EC,20240201,"Medical Device",Regulatory,https://health.ec.europa.eu/document/download/de470384-e8be-45e7-a334-226757f8816d_en?filename=mdcg_2024-2_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,mdcg-2024-2-procedures-for-the-updates-of-the-european-medical-device-nomenclature,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3139,"Use of Data Monitoring Committees in Clinical Trials Guidance for Industry (draft guidance)",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/use-of-data-monitoring-committees-in-clinical-trials-guidance-for-industry-draft-guidance/,,,,,,,,default,US,"US FDA",20240201,"Drug Product",Clinical,https://www.fda.gov/media/176107/download,publish,1,sagefrog,jillf@sagefrog.com,,,use-of-data-monitoring-committees-in-clinical-trials-guidance-for-industry-draft-guidance,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3140,"Charging for Investigational Drugs Under an IND Questions and Answers",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/charging-for-investigational-drugs-under-an-ind-questions-and-answers/,,,,,,,,default,US,"US FDA",20240201,"Drug Product",Clinical,https://www.fda.gov/media/176308/download,publish,1,sagefrog,jillf@sagefrog.com,,,charging-for-investigational-drugs-under-an-ind-questions-and-answers,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3141,"Delay in medical device database launch",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/delay-in-medical-device-database-launch/,,,,,,,,default,Switzerland,Swissmedic,20240201,"Medical Device",Regulatory,https://www.swissmedic.ch/swissmedic/en/home/medical-devices/medizinprodukte-datenbank/swissdamed-ueberblick.html,publish,1,sagefrog,jillf@sagefrog.com,,,delay-in-medical-device-database-launch,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3142,"CDRH Announces Intent to Initiate the Reclassification Process for Most High Risk IVDs",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/cdrh-announces-intent-to-initiate-the-reclassification-process-for-most-high-risk-ivds/,,,,,,,,default,US,"US FDA",20240131,"Medical Device",Regulatory,https://www.fda.gov/medical-devices/medical-devices-news-and-events/cdrh-announces-intent-initiate-reclassification-process-most-high-risk-ivds,publish,1,sagefrog,jillf@sagefrog.com,,,cdrh-announces-intent-to-initiate-the-reclassification-process-for-most-high-risk-ivds,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3143,"Safety Information: Topical Corticosteroids and increased risk of misuse and abuse",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/safety-information-topical-corticosteroids-and-increased-risk-of-misuse-and-abuse/,,,,,,,,default,Philippines,"Philippines FDA",20240131,"Drug Product",Safety,https://www.fda.gov.ph/fda-advisory-no-2024-0197-safety-information-topical-corticosteroids-and-increased-risk-of-misuse-and-abuse/,publish,1,sagefrog,jillf@sagefrog.com,,,safety-information-topical-corticosteroids-and-increased-risk-of-misuse-and-abuse,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3144,"MHRA announces two new UK Approved Bodies to certify medical devices",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/mhra-announces-two-new-uk-approved-bodies-to-certify-medical-devices/,,,,,,,,default,"United Kingdom","UK MHRA",20240131,"Medical Device",Regulatory,https://www.gov.uk/government/news/mhra-announces-two-new-uk-approved-bodies-to-certify-medical-devices,publish,1,sagefrog,jillf@sagefrog.com,,,mhra-announces-two-new-uk-approved-bodies-to-certify-medical-devices,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3145,"Updated requirements for dealing with potential nitrosamine impurities in medicinal products",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/updated-requirements-for-dealing-with-potential-nitrosamine-impurities-in-medicinal-products/,,,,,,,,default,Switzerland,Swissmedic,20240130,"Drug Product",Regulatory,https://www.swissmedic.ch/swissmedic/en/home/news/mitteilungen/aktualisierte-anforderungen-umgang-nitrosamin-verunreinigungen.html,publish,1,sagefrog,jillf@sagefrog.com,,,updated-requirements-for-dealing-with-potential-nitrosamine-impurities-in-medicinal-products,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3146,"Best Practices for Food and Drug Administration Staff in the Post marketing Safety Surveillance of Human Drug and Biological Products; Final Document; Availability",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/best-practices-for-food-and-drug-administration-staff-in-the-post-marketing-safety-surveillance-of-human-drug-and-biological-products-final-document-availability/,,,,,,,,default,USA,"Food and Drug Administration",20240126,Drug,Safety,https://www.federalregister.gov/documents/2024/01/26/2024-01584/best-practices-for-food-and-drug-administration-staff-in-the-postmarketing-safety-surveillance-of,publish,1,sagefrog,jillf@sagefrog.com,,,best-practices-for-food-and-drug-administration-staff-in-the-post-marketing-safety-surveillance-of-human-drug-and-biological-products-final-document-availability,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3147,"IMPURITIES: GUIDELINE FOR RESIDUAL SOLVENTS Q3C(R9)",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/impurities-guideline-for-residual-solvents-q3cr9/,,,,,,,,default,Global,ICH,20240124,"Drug Product",Regulatory,https://database.ich.org/sites/default/files/ICH_Q3C%28R9%29_Guideline_MinorRevision_2024_2024_Approved.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,impurities-guideline-for-residual-solvents-q3cr9,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3148,"RPM for PLM (Regulatory Procedure Management for the Product Lifecycle Management) – Frequently Asked Questions and Answers",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/rpm-for-plm-regulatory-procedure-management-for-the-product-lifecycle-management-frequently-asked-questions-and-answers/,,,,,,,,default,Europe,"European Medicines Agency",20240123,Drug,Regulatory,https://www.ema.europa.eu/en/documents/other/regulatory-procedure-management-rpm-product-lifecycle-management-plm-frequently-asked-questions_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,rpm-for-plm-regulatory-procedure-management-for-the-product-lifecycle-management-frequently-asked-questions-and-answers,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3149,"Amending Regulations (EU) 2017/745 and (EU) 2017/746 as regards a gradual roll-out of Eudamed, information obligation in case of interruption of supply and the transitional",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/amending-regulations-eu-2017-745-and-eu-2017-746-as-regards-a-gradual-roll-out-of-eudamed-information-obligation-in-case-of-interruption-of-supply-and-the-transitional/,,,,,,,,default,Europe,"European Commission",20240123,"Medical Device",Regulatory,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=COM:2024:43:FIN,publish,1,sagefrog,jillf@sagefrog.com,,,amending-regulations-eu-2017-745-and-eu-2017-746-as-regards-a-gradual-roll-out-of-eudamed-information-obligation-in-case-of-interruption-of-supply-and-the-transitional,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3150,"Innovation in medicines",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/innovation-in-medicines-2/,,,,,,,,default,Europe,"European Medicines Agency",20240123,Drug,Regulatory,"https://www.ema.europa.eu/en/human-regulatory-overview/research-and-development/innovation-medicines#:https://www.raps.org:text=and%20with%20academia.-,Portfolio%20and%20technology%20meetings%20(new),-New%3A%20Pharmaceutical",publish,1,sagefrog,jillf@sagefrog.com,,,innovation-in-medicines-2,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3151,"Adoption of International Scientific Guidelines in Australia R01-2023",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/adoption-of-international-scientific-guidelines-in-australia-r01-2023/,,,,,,,,default,Australia,"Therapeutic Goods Administration",20240122,Drug,Regulatory,https://consultations.tga.gov.au/tga/international-scientific-guidelines-r01-2023/,publish,1,sagefrog,jillf@sagefrog.com,,,adoption-of-international-scientific-guidelines-in-australia-r01-2023,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3152,"EDQM clarifies its policy for confidentiality and declassification of CEP documents",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/edqm-clarifies-its-policy-for-confidentiality-and-declassification-of-cep-documents/,,,,,,,,default,Europe,"European Directorate for the Quality of Medicines and Healthcare",20240119,Drug,Regulatory,https://www.edqm.eu/en/-/edqm-clarifies-its-policy-for-confidentiality-and-declassification-of-cep-documents,publish,1,sagefrog,jillf@sagefrog.com,,,edqm-clarifies-its-policy-for-confidentiality-and-declassification-of-cep-documents,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3153,"Cabinet approves Memorandum of Intent (MoI) between India and Netherlands on cooperation in the field of medical products Regulation",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/cabinet-approves-memorandum-of-intent-moi-between-india-and-netherlands-on-cooperation-in-the-field-of-medical-products-regulation/,,,,,,,,default,India,"Central Drugs Standard Control Organisation",20240118,Drug,Regulatory,https://pib.gov.in/PressReleasePage.aspx?PRID=1997212,publish,1,sagefrog,jillf@sagefrog.com,,,cabinet-approves-memorandum-of-intent-moi-between-india-and-netherlands-on-cooperation-in-the-field-of-medical-products-regulation,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3154,"Launching of additional forms on national single window system",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/launching-of-additional-forms-on-national-single-window-system/,,,,,,,,default,India,"Central Drugs Standard Control Organisation",20240116,Drug,Regulatory,https://cdsco.gov.in/opencms/opencms/system/modules/CDSCO.WEB/elements/download_file_division.jsp?num_id=MTA4NDk=,publish,1,sagefrog,jillf@sagefrog.com,,,launching-of-additional-forms-on-national-single-window-system,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3155,"Concept paper on the revision of the guideline on the clinical evaluation of medicinal products intended for the treatment of Hepatitis B",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/concept-paper-on-the-revision-of-the-guideline-on-the-clinical-evaluation-of-medicinal-products-intended-for-the-treatment-of-hepatitis-b/,,,,,,,,default,Europe,EMA,20240115,"Drug Product",Clinical,https://www.ema.europa.eu/en/documents/scientific-guideline/concept-paper-revision-guideline-clinical-evaluation-medicinal-products-intended-treatment-hepatitis-b-revision-1_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,concept-paper-on-the-revision-of-the-guideline-on-the-clinical-evaluation-of-medicinal-products-intended-for-the-treatment-of-hepatitis-b,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3156,"Questions and answers for marketing authorization holders/applicants on the CHMP Opinion for the Article 5(3) of Regulation (EC) No 726/2004 referral on nitrosamine impurities in human medicinal products",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/questions-and-answers-for-marketing-authorization-holders-applicants-on-the-chmp-opinion-for-the-article-53-of-regulation-ec-no-726-2004-referral-on-nitrosamine-impurities-in-human-medicinal-produ-2/,,,,,,,,default,Europe,"European Medicines Agency",20240115,Drug,Safety,https://www.ema.europa.eu/en/documents/referral/nitrosamines-emea-h-a53-1490-questions-answers-marketing-authorisation-holders-applicants-chmp-opinion-article-53-regulation-ec-no-726-2004-referral-nitrosamine-impurities-human-medicinal-products_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,questions-and-answers-for-marketing-authorization-holders-applicants-on-the-chmp-opinion-for-the-article-53-of-regulation-ec-no-726-2004-referral-on-nitrosamine-impurities-in-human-medicinal-produ-2,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3157,"Potential risk of neurodevelopmental disorders in children born to men treated with valproate medicines: PRAC recommends precautionary measures",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/potential-risk-of-neurodevelopmental-disorders-in-children-born-to-men-treated-with-valproate-medicines-prac-recommends-precautionary-measures/,,,,,,,,default,Europe,"European Medicines Agency",20240112,Drug,Safety,https://www.ema.europa.eu/en/news/potential-risk-neurodevelopmental-disorders-children-born-men-treated-valproate-medicines-prac-recommends-precautionary-measures,publish,1,sagefrog,jillf@sagefrog.com,,,potential-risk-of-neurodevelopmental-disorders-in-children-born-to-men-treated-with-valproate-medicines-prac-recommends-precautionary-measures,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3158,"Evaluation of fixed dose combination",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/evaluation-of-fixed-dose-combination/,,,,,,,,default,India,"Central Drugs Standard Control Organisation",20240111,Drug,Regulatory,https://cdsco.gov.in/opencms/opencms/system/modules/CDSCO.WEB/elements/download_file_division.jsp?num_id=MTA4NDc=,publish,1,sagefrog,jillf@sagefrog.com,,,evaluation-of-fixed-dose-combination,,default,0,0,0,open,open,"2024-06-27 16:46:56"
3159,"Focus campaigns",,,"2024-06-27 16:46:56",regulatory,https://clinch.loc/regulatory/focus-campaigns/,,,,,,,,default,Switzerland,"The Swiss Agency for Therapeutic Products",20240109,"Medical Device",Regulatory,https://www.swissmedic.ch/swissmedic/en/home/medical-devices/market-surveillance-of-medical-devices/announcements-on-market-control-issues.html,publish,1,sagefrog,jillf@sagefrog.com,,,focus-campaigns,,default,0,0,0,open,open,"2024-06-27 16:46:56"
